order_id,overdue_days,repay_time,label
100694247847010304,0,2018-07-11,0
100694489229205504,0,2018-07-11,0
100695180836384768,0,2018-07-11,0
100695380720132096,15,2018-07-11,1
100695570202009600,0,2018-07-11,0
100695598412902400,0,2018-07-11,0
100695704725921792,0,2018-07-11,0
100695867129372672,15,2018-07-11,1
100695898431467520,1,2018-07-11,0
100696082922123264,1,2018-07-11,0
100696305903902720,0,2018-07-11,0
100696312740610048,0,2018-07-11,0
100696328729309184,0,2018-07-11,0
100696334458716160,1,2018-07-11,0
100696484145049600,1,2018-07-11,0
100696509302484992,0,2018-07-11,0
100696598523715584,0,2018-07-11,0
100696689766604800,15,2018-07-11,1
100696873779109888,0,2018-07-11,0
100696906624704512,15,2018-07-11,1
100697228445261824,0,2018-07-11,0
100697525620080640,0,2018-07-11,0
100697679794319360,15,2018-07-11,1
100698498430181376,0,2018-07-11,0
100698670014955520,1,2018-07-11,0
100698885434417152,15,2018-07-11,1
100698978367602688,0,2018-07-11,0
100699123297595392,0,2018-07-11,0
100699309826682880,15,2018-07-11,1
100699378546159616,0,2018-07-11,0
100699459710124032,15,2018-07-11,1
100699612244377600,1,2018-07-11,0
100699619378900992,0,2018-07-11,0
100699754037026816,0,2018-07-11,0
100699865026699264,0,2018-07-11,0
100700024431226880,15,2018-07-11,1
100700237644472320,0,2018-07-11,0
100700841066409984,1,2018-07-11,0
100700969374363648,0,2018-07-11,0
100701283687112704,0,2018-07-11,0
100701365262131200,15,2018-07-11,1
100701387546472448,1,2018-07-11,0
100701558242058240,0,2018-07-11,0
100701565020053504,1,2018-07-11,0
100701763851034624,0,2018-07-11,0
100701798965739520,15,2018-07-11,1
100702304924643328,0,2018-07-11,0
100702370347393024,15,2018-07-11,1
100702974226509824,0,2018-07-11,0
100703046028795904,0,2018-07-11,0
100703175288848384,0,2018-07-11,0
100703394965520384,0,2018-07-11,0
100703755084267520,0,2018-07-11,0
100704091811389440,0,2018-07-11,0
100704103664492544,0,2018-07-11,0
100704133506969600,0,2018-07-11,0
100704534499209216,15,2018-07-11,1
100704552840888320,1,2018-07-11,0
100704664874954752,1,2018-07-11,0
100704728187973632,0,2018-07-11,0
100704914918375424,1,2018-07-11,0
100705067452637184,1,2018-07-11,0
100705169122557952,15,2018-07-11,1
100705486379720704,0,2018-07-11,0
100705596606029824,1,2018-07-11,0
100705942166347776,0,2018-07-11,0
100706053667725312,15,2018-07-11,1
100706521047408640,0,2018-07-11,0
100706570896715776,0,2018-07-11,0
100706696792944640,0,2018-07-11,0
100706741344837632,0,2018-07-11,0
100707098779230208,2,2018-07-11,0
100707173966315520,0,2018-07-11,0
100707202848305152,4,2018-07-11,2
100707234171367424,1,2018-07-11,0
100707563155783680,0,2018-07-11,0
100707578133655552,0,2018-07-11,0
100707581640089600,0,2018-07-11,0
100707657707991040,15,2018-07-11,1
100707868178153472,1,2018-07-11,0
100707886092038144,1,2018-07-11,0
100708072440766464,0,2018-07-11,0
100708511487918080,0,2018-07-11,0
100708603406098432,0,2018-07-11,0
100708837024628736,0,2018-07-11,0
100708855773179904,0,2018-07-11,0
100709053765300224,0,2018-07-11,0
100709232958545920,0,2018-07-11,0
100709320623685632,0,2018-07-11,0
100709376923828224,0,2018-07-11,0
100709530150141952,1,2018-07-11,0
100709766532734976,1,2018-07-11,0
100710483645464576,0,2018-07-11,0
100710507234230272,0,2018-07-11,0
100710552306229248,0,2018-07-11,0
100710624251125760,0,2018-07-11,0
100710705595461632,2,2018-07-11,0
100710769550196736,15,2018-07-11,1
100710841755140096,0,2018-07-11,0
100710861413842944,0,2018-07-11,0
100711200917594112,0,2018-07-11,0
100711316785233920,0,2018-07-11,0
100711627834818560,15,2018-07-11,1
100711886073933824,15,2018-07-11,1
100711950620073984,0,2018-07-11,0
100712348202344448,0,2018-07-11,0
100712397317648384,0,2018-07-11,0
100712723932295168,0,2018-07-11,0
100712819541450752,0,2018-07-11,0
100713352180314112,0,2018-07-11,0
100713428709584896,15,2018-07-11,1
100713540823318528,0,2018-07-11,0
100713684130115584,0,2018-07-11,0
100714644663476224,1,2018-07-11,0
100714719888322560,0,2018-07-11,0
100714926193553408,0,2018-07-11,0
100715290095562752,0,2018-07-11,0
100715537135874048,0,2018-07-11,0
100715722725433344,0,2018-07-11,0
100715799657349120,0,2018-07-11,0
100716403989454848,0,2018-07-11,0
100716455424208896,0,2018-07-11,0
100716564656455680,0,2018-07-11,0
100716851026763776,0,2018-07-11,0
100717002516627456,0,2018-07-11,0
100717512418164736,0,2018-07-11,0
100717560346476544,0,2018-07-11,0
100717567854280704,0,2018-07-11,0
100717699383468032,1,2018-07-11,0
100717819881627648,0,2018-07-11,0
100718208207060992,0,2018-07-11,0
100718368450457600,0,2018-07-11,0
100718402835357696,15,2018-07-11,1
100718801180991488,15,2018-07-11,1
100718925424668672,15,2018-07-11,1
100719194136944640,0,2018-07-11,0
100719393253142528,0,2018-07-11,0
100720274375749632,0,2018-07-11,0
100720485068218368,0,2018-07-11,0
100720488629174272,0,2018-07-11,0
100720573865832448,1,2018-07-11,0
100720594845728768,0,2018-07-11,0
100721194807361536,0,2018-07-11,0
100721362780860416,15,2018-07-11,1
100721419584307200,0,2018-07-11,0
100721446159425536,15,2018-07-11,1
100721603827499008,15,2018-07-11,1
100722006925279232,15,2018-07-11,1
100722038013472768,0,2018-07-11,0
100722216653062144,0,2018-07-11,0
100722244205453312,1,2018-07-11,0
100722322110447616,15,2018-07-11,1
100722344143138816,0,2018-07-11,0
100722386870501376,1,2018-07-11,0
100723058533769216,0,2018-07-11,0
100723105124089856,15,2018-07-11,1
100723205623808000,0,2018-07-11,0
100723244320456704,0,2018-07-11,0
100723297441316864,0,2018-07-11,0
100723337320759296,0,2018-07-11,0
100723498415599616,0,2018-07-11,0
100723575817273344,0,2018-07-11,0
100723970425782272,0,2018-07-11,0
100724189880168448,0,2018-07-11,0
100724193462099968,0,2018-07-11,0
100724239133876224,0,2018-07-11,0
100724359707537408,0,2018-07-11,0
100724408801853440,0,2018-07-11,0
100724977742422016,15,2018-07-11,1
100725030322208768,0,2018-07-11,0
100725243841650688,0,2018-07-11,0
100725370606100480,0,2018-07-11,0
100725729198125056,15,2018-07-11,1
100725756297519104,4,2018-07-11,2
100725860786012160,0,2018-07-11,0
100725876820844544,0,2018-07-11,0
100725912577290240,15,2018-07-11,1
100726215158562816,0,2018-07-11,0
100726382989443072,0,2018-07-11,0
100726390161715200,0,2018-07-11,0
100726554553262080,0,2018-07-11,0
100726956317245440,0,2018-07-11,0
100726974663139328,15,2018-07-11,1
100727000701382656,1,2018-07-11,0
100727195774263296,0,2018-07-11,0
100727352213413888,0,2018-07-11,0
100727540059512832,0,2018-07-11,0
100727580178034688,0,2018-07-11,0
100727721794514944,15,2018-07-11,1
100727822436839424,1,2018-07-11,0
100728360180162560,0,2018-07-11,0
100728656084107264,0,2018-07-11,0
100728864947863552,0,2018-07-11,0
100729132456378368,0,2018-07-11,0
100729145458733056,0,2018-07-11,0
100729206838177792,2,2018-07-11,0
100729955060056064,0,2018-07-11,0
100730184496885760,0,2018-07-11,0
100730239425490944,15,2018-07-11,1
100731015891824640,0,2018-07-11,0
100731111089930240,1,2018-07-11,0
100731413427953664,15,2018-07-11,1
100731479257554944,15,2018-07-11,1
100731534689476608,0,2018-07-11,0
100731633398231040,15,2018-07-11,1
100731967042531328,15,2018-07-11,1
100732025834090496,0,2018-07-11,0
100732344391479296,0,2018-07-11,0
100732614206849024,0,2018-07-11,0
100732745475981312,0,2018-07-11,0
100733027643588608,0,2018-07-11,0
100733158048706560,0,2018-07-11,0
100733846682107904,0,2018-07-11,0
100734146193162240,0,2018-07-11,0
100734750202310656,0,2018-07-11,0
100734772973182976,15,2018-07-11,1
100734785694498816,0,2018-07-11,0
100735065433604096,1,2018-07-11,0
100735422637318144,0,2018-07-11,0
100735579198107648,0,2018-07-11,0
100735945209851904,1,2018-07-11,0
100736018832457728,15,2018-07-11,1
100736234390331392,0,2018-07-11,0
100736342079090688,0,2018-07-11,0
100736437814067200,0,2018-07-11,0
100736462132641792,0,2018-07-11,0
100736467610411008,0,2018-07-11,0
100736871333146624,0,2018-07-11,0
100736924135235584,1,2018-07-11,0
100736935262715904,0,2018-07-11,0
100736990493319168,1,2018-07-11,0
100737005852864512,0,2018-07-11,0
100737641000513536,0,2018-07-11,0
100737794688196608,0,2018-07-11,0
100737926976536576,15,2018-07-11,1
100737947830628352,0,2018-07-11,0
100738411850674176,0,2018-07-11,0
100738723097387008,0,2018-07-11,0
100739071199453184,0,2018-07-11,0
100739165067968512,0,2018-07-11,0
100739557008900096,1,2018-07-11,0
100740051806760960,1,2018-07-11,0
100740800099950592,0,2018-07-11,0
100740931767545856,1,2018-07-11,0
100741253395161088,1,2018-07-11,0
100741311830204416,0,2018-07-11,0
100741341643321344,0,2018-07-11,0
100741894091874304,15,2018-07-11,1
100741952740827136,0,2018-07-11,0
100742697947017216,0,2018-07-11,0
100742742402433024,0,2018-07-11,0
100743375918497792,0,2018-07-11,0
100743535364964352,0,2018-07-11,0
100743631401955328,15,2018-07-11,1
100744064887463936,1,2018-07-12,0
100744190410391552,14,2018-07-12,1
100744193040232448,0,2018-07-12,0
100744351123550208,2,2018-07-12,0
100744458254458880,0,2018-07-12,0
100744927265718272,0,2018-07-12,0
100744952901316608,0,2018-07-12,0
100744983612006400,0,2018-07-12,0
100745171713957888,14,2018-07-12,1
100745218962796544,1,2018-07-12,0
100745873731399680,1,2018-07-12,0
100746524272132096,14,2018-07-12,1
100746896290131968,0,2018-07-12,0
100747267288891392,0,2018-07-12,0
100747327049342976,1,2018-07-12,0
100747733682925568,0,2018-07-12,0
100748054761086976,1,2018-07-12,0
100748439387144192,14,2018-07-12,1
100748568643010560,1,2018-07-12,0
100748920255717376,0,2018-07-12,0
100749099180535808,0,2018-07-12,0
100749536629665792,0,2018-07-12,0
100749622990385152,0,2018-07-12,0
100750022380388352,0,2018-07-12,0
100750443211685888,0,2018-07-12,0
100750498756861952,14,2018-07-12,1
100750842190667776,0,2018-07-12,0
100751029449568256,0,2018-07-12,0
100751599849742336,0,2018-07-12,0
100751950397091840,0,2018-07-12,0
100752145742594048,1,2018-07-12,0
100752239808249856,0,2018-07-12,0
100752829930045440,0,2018-07-12,0
100753162504806400,0,2018-07-12,0
100753859505860608,0,2018-07-12,0
100754544762859520,0,2018-07-12,0
100755171270238208,0,2018-07-12,0
100756136358617088,0,2018-07-12,0
100756686986838016,0,2018-07-12,0
100756732654428160,1,2018-07-12,0
100757992828862464,0,2018-07-12,0
100758272563773440,0,2018-07-12,0
100758303433859072,0,2018-07-12,0
100758414738096128,1,2018-07-12,0
100758470396518400,1,2018-07-12,0
100758972534403072,0,2018-07-12,0
100759318950359040,0,2018-07-12,0
100759950511865856,0,2018-07-12,0
100761438176968704,0,2018-07-12,0
100761454379573248,0,2018-07-12,0
100761907343437824,0,2018-07-12,0
100762211011035136,1,2018-07-12,0
100762341483257856,1,2018-07-12,0
100762639496937472,0,2018-07-12,0
100762826353192960,0,2018-07-12,0
100763317107720192,0,2018-07-12,0
100763847108370432,0,2018-07-12,0
100763893514153984,0,2018-07-12,0
100765093932347392,14,2018-07-12,1
100765375869263872,0,2018-07-12,0
100765453052850176,0,2018-07-12,0
100765511089430528,0,2018-07-12,0
100765546439016448,0,2018-07-12,0
100766012728193024,0,2018-07-12,0
100766365381066752,0,2018-07-12,0
100767179956854784,0,2018-07-12,0
100767239843127296,14,2018-07-12,1
100767461512085504,1,2018-07-12,0
100767781868843008,1,2018-07-12,0
100769525365514240,0,2018-07-12,0
100770521827291136,0,2018-07-12,0
100770880268312576,0,2018-07-12,0
100771032890650624,0,2018-07-12,0
100772006866747392,0,2018-07-12,0
100773176721055744,14,2018-07-12,1
100774179797237760,0,2018-07-12,0
100774184423563264,0,2018-07-12,0
100774591686291456,1,2018-07-12,0
100774763484971008,0,2018-07-12,0
100777031726833664,0,2018-07-12,0
100777255320989696,1,2018-07-12,0
100777757710516224,1,2018-07-12,0
100781038142783488,14,2018-07-12,1
100781465802416128,0,2018-07-12,0
100781580101394432,0,2018-07-12,0
100781670094372864,0,2018-07-12,0
100781765124718592,0,2018-07-12,0
100781973829103616,14,2018-07-12,1
100782856696541184,0,2018-07-12,0
100783114335854592,0,2018-07-12,0
100784273540820992,0,2018-07-12,0
100786173178839040,0,2018-07-12,0
100786451529637888,14,2018-07-12,1
100787832806219776,0,2018-07-12,0
100788052717772800,0,2018-07-12,0
100789618937987072,1,2018-07-12,0
100789960899604480,0,2018-07-12,0
100791559558569984,1,2018-07-12,0
100791808691843072,0,2018-07-12,0
100792254558928896,0,2018-07-12,0
100792439536136192,0,2018-07-12,0
100792759351803904,14,2018-07-12,1
100793620069122048,0,2018-07-12,0
100793673013821440,14,2018-07-12,1
100794109271769088,1,2018-07-12,0
100795363389636608,0,2018-07-12,0
100799157171167232,0,2018-07-12,0
100800746187431936,0,2018-07-12,0
100800974319824896,0,2018-07-12,0
100801060630208512,0,2018-07-12,0
100802509497999360,14,2018-07-12,1
100803329069187072,0,2018-07-12,0
100807341269102592,0,2018-07-12,0
100807534844616704,0,2018-07-12,0
100809223957950464,1,2018-07-12,0
100813948237426688,14,2018-07-12,1
100814102789128192,0,2018-07-12,0
100814660480565248,0,2018-07-12,0
100816428962721792,0,2018-07-12,0
100816702959812608,0,2018-07-12,0
100817666454364160,0,2018-07-12,0
100818482959527936,1,2018-07-12,0
100818710588596224,0,2018-07-12,0
100820185658208256,0,2018-07-12,0
100820651678924800,14,2018-07-12,1
100823054482440192,1,2018-07-12,0
100824191478575104,0,2018-07-12,0
100824199015735296,0,2018-07-12,0
100824426158260224,7,2018-07-12,2
100824863846473728,0,2018-07-12,0
100825271520231424,0,2018-07-12,0
100825342429147136,0,2018-07-12,0
100825470699352064,0,2018-07-12,0
100829654001692672,0,2018-07-12,0
100830402328428544,0,2018-07-12,0
100830415876038656,0,2018-07-12,0
100832050450825216,0,2018-07-12,0
100833011391049728,0,2018-07-12,0
100834013003423744,0,2018-07-12,0
100834866099691520,1,2018-07-12,0
100835213073494016,0,2018-07-12,0
100835714527690752,0,2018-07-12,0
100836059211411456,0,2018-07-12,0
100836145219809280,0,2018-07-12,0
100836522187063296,0,2018-07-12,0
100836832234217472,1,2018-07-12,0
100839071208210432,0,2018-07-12,0
100839352180453376,0,2018-07-12,0
100839483722211328,14,2018-07-12,1
100839524159500288,0,2018-07-12,0
100839979509915648,0,2018-07-12,0
100840294279839744,1,2018-07-12,0
100840511968411648,0,2018-07-12,0
100840705078370304,0,2018-07-12,0
100841022100635648,0,2018-07-12,0
100842163425280000,1,2018-07-12,0
100843207408529408,0,2018-07-12,0
100843211271479296,0,2018-07-12,0
100843427936645120,0,2018-07-12,0
100843593481617408,0,2018-07-12,0
100844937512792064,0,2018-07-12,0
100846801654427648,0,2018-07-12,0
100847288650866688,14,2018-07-12,1
100847636442546176,1,2018-07-12,0
100847721926664192,0,2018-07-12,0
100847729732255744,0,2018-07-12,0
100848096826142720,0,2018-07-12,0
100848251021328384,0,2018-07-12,0
100848253567283200,0,2018-07-12,0
100848864119533568,0,2018-07-12,0
100848887293050880,14,2018-07-12,1
100848930842521600,0,2018-07-12,0
100848963981713408,0,2018-07-12,0
100849480300535808,0,2018-07-12,0
100849621485006848,0,2018-07-12,0
100849854600224768,14,2018-07-12,1
100850122284904448,0,2018-07-12,0
100850248764137472,1,2018-07-12,0
100850565983535104,0,2018-07-12,0
100850723924258816,1,2018-07-12,0
100850751275315200,0,2018-07-12,0
100851016200134656,0,2018-07-12,0
100851251689332736,0,2018-07-12,0
100851286158123008,0,2018-07-12,0
100851307918172160,0,2018-07-12,0
100851644708192256,0,2018-07-12,0
100851864758157312,1,2018-07-12,0
100851935126003712,1,2018-07-12,0
100852287900516352,0,2018-07-12,0
100852292975624192,0,2018-07-12,0
100852800201195520,0,2018-07-12,0
100852927737397248,0,2018-07-12,0
100852994674294784,1,2018-07-12,0
100853097082429440,0,2018-07-12,0
100854237266214912,1,2018-07-12,0
100854446637490176,0,2018-07-12,0
100854708353671168,0,2018-07-12,0
100854956719386624,1,2018-07-12,0
100855320185184256,0,2018-07-12,0
100855696384884736,14,2018-07-12,1
100855954535907328,0,2018-07-12,0
100856002694918144,0,2018-07-12,0
100856047146139648,0,2018-07-12,0
100856429419208704,0,2018-07-12,0
100856672403628032,0,2018-07-12,0
100856828318482432,0,2018-07-12,0
100857198499364864,0,2018-07-12,0
100857207160610816,0,2018-07-12,0
100857221349945344,0,2018-07-12,0
100858342818750464,14,2018-07-12,1
100858405099970560,0,2018-07-12,0
100858488394645504,0,2018-07-12,0
100858887432339456,0,2018-07-12,0
100859088448561152,0,2018-07-12,0
100859118911791104,1,2018-07-12,0
100859590062157824,14,2018-07-12,1
100859628431650816,14,2018-07-12,1
100859821814231040,0,2018-07-12,0
100859825274519552,0,2018-07-12,0
100859954006097920,0,2018-07-12,0
100860263164051456,0,2018-07-12,0
100860412732944384,1,2018-07-12,0
100860776198746112,0,2018-07-12,0
100860862718844928,0,2018-07-12,0
100861057628151808,0,2018-07-12,0
100861265434943488,14,2018-07-12,1
100861613704773632,1,2018-07-12,0
100861720319799296,0,2018-07-12,0
100861882660323328,14,2018-07-12,1
100862041800617984,1,2018-07-12,0
100862091117244416,4,2018-07-12,2
100862677619355648,1,2018-07-12,0
100862888546705408,1,2018-07-12,0
100862970381774848,1,2018-07-12,0
100863546335207424,0,2018-07-12,0
100863572176306176,0,2018-07-12,0
100863984388308992,0,2018-07-12,0
100864308645765120,0,2018-07-12,0
100864482336079872,0,2018-07-12,0
100864886717325312,0,2018-07-12,0
100865000127111168,2,2018-07-12,0
100865077814009856,0,2018-07-12,0
100865684348116992,2,2018-07-12,0
100866240030474240,0,2018-07-12,0
100866245671825408,0,2018-07-12,0
100866292044046336,0,2018-07-12,0
100866366081892352,0,2018-07-12,0
100866453713494016,1,2018-07-12,0
100866757641154560,14,2018-07-12,1
100866915342790656,0,2018-07-12,0
100867065838600192,0,2018-07-12,0
100867170935283712,1,2018-07-12,0
100867193060241408,14,2018-07-12,1
100867421259735040,0,2018-07-12,0
100867493326266368,0,2018-07-12,0
100867504353091584,0,2018-07-12,0
100867637081845760,0,2018-07-12,0
100868112904663040,0,2018-07-12,0
100868175177482240,14,2018-07-12,1
100868412457656320,0,2018-07-12,0
100868493483225088,14,2018-07-12,1
100868715429003264,14,2018-07-12,1
100869449184739328,0,2018-07-12,0
100869494470639616,0,2018-07-12,0
100869940950106112,1,2018-07-12,0
100870043253387264,0,2018-07-12,0
100870080163250176,0,2018-07-12,0
100870106918715392,0,2018-07-12,0
100870224711548928,0,2018-07-12,0
100870313169432576,0,2018-07-12,0
100870326641524736,0,2018-07-12,0
100870378231472128,0,2018-07-12,0
100870448381210624,0,2018-07-12,0
100870628895666176,0,2018-07-12,0
100870709556322304,0,2018-07-12,0
100870749645471744,0,2018-07-12,0
100870827495956480,0,2018-07-12,0
100871198050131968,14,2018-07-12,1
100871245915521024,0,2018-07-12,0
100871435888140288,0,2018-07-12,0
100871669926100992,1,2018-07-12,0
100871678306320384,0,2018-07-12,0
100872145761501184,0,2018-07-12,0
100872295342972928,14,2018-07-12,1
100872566227902464,0,2018-07-12,0
100872598414995456,0,2018-07-12,0
100872713443778560,14,2018-07-12,1
100872723828875264,2,2018-07-12,0
100872746096439296,0,2018-07-12,0
100872811456274432,0,2018-07-12,0
100872963994714112,1,2018-07-12,0
100873017077833728,0,2018-07-12,0
100873121188851712,0,2018-07-12,0
100873172682309632,0,2018-07-12,0
100873177145057280,0,2018-07-12,0
100873225492803584,0,2018-07-12,0
100873295567036416,0,2018-07-12,0
100873605266059264,0,2018-07-12,0
100873683301081088,14,2018-07-12,1
100873842793676800,0,2018-07-12,0
100873873261101056,0,2018-07-12,0
100873887383334912,14,2018-07-12,1
100873928181325824,0,2018-07-12,0
100873985001562112,0,2018-07-12,0
100873997957771264,0,2018-07-12,0
100874069692948480,0,2018-07-12,0
100874079503425536,0,2018-07-12,0
100874223988801536,0,2018-07-12,0
100874337641869312,1,2018-07-12,0
100874377940738048,0,2018-07-12,0
100874441752879104,0,2018-07-12,0
100874472144805888,0,2018-07-12,0
100874525722849280,0,2018-07-12,0
100874723635265536,1,2018-07-12,0
100874837602906112,0,2018-07-12,0
100874901729615872,0,2018-07-12,0
100874907383537664,0,2018-07-12,0
100875046131113984,0,2018-07-12,0
100875091547037696,0,2018-07-12,0
100875101110054912,1,2018-07-12,0
100875125474754560,0,2018-07-12,0
100875302340165632,0,2018-07-12,0
100875535182766080,1,2018-07-12,0
100875589603864576,0,2018-07-12,0
100875665071964160,0,2018-07-12,0
100875923181056000,14,2018-07-12,1
100875942210613248,0,2018-07-12,0
100876021956911104,1,2018-07-12,0
100876145328173056,0,2018-07-12,0
100876428791808000,14,2018-07-12,1
100876484982910976,0,2018-07-12,0
100876507380490240,0,2018-07-12,0
100876572216041472,0,2018-07-12,0
100876589836304384,0,2018-07-12,0
100876760695480320,1,2018-07-12,0
100876852697530368,0,2018-07-12,0
100877054846218240,0,2018-07-12,0
100877525069635584,1,2018-07-12,0
100877555688058880,2,2018-07-12,0
100877579176157184,0,2018-07-12,0
100877596209217536,1,2018-07-12,0
100877637858656256,0,2018-07-12,0
100877714085945344,0,2018-07-12,0
100878017397039104,0,2018-07-12,0
100878025068421120,1,2018-07-12,0
100878196879699968,0,2018-07-12,0
100878259957837824,1,2018-07-12,0
100878270850433024,0,2018-07-12,0
100878288697196544,0,2018-07-12,0
100878328509530112,0,2018-07-12,0
100878364421160960,1,2018-07-12,0
100878454548377600,14,2018-07-12,1
100878479068278784,14,2018-07-12,1
100878485997264896,0,2018-07-12,0
100878515986538496,1,2018-07-12,0
100878651064102912,0,2018-07-12,0
100878669405790208,14,2018-07-12,1
100878730424528896,1,2018-07-12,0
100878920426496000,14,2018-07-12,1
100879141814444032,0,2018-07-12,0
100879216976375808,0,2018-07-12,0
100879291622400000,1,2018-07-12,0
100879350271356928,1,2018-07-12,0
100879521428307968,1,2018-07-12,0
100879636587130880,0,2018-07-12,0
100879738974285824,0,2018-07-12,0
100879777641574400,5,2018-07-12,2
100880071570006016,1,2018-07-12,0
100880159813971968,0,2018-07-12,0
100880330643775488,0,2018-07-12,0
100880763328167936,0,2018-07-12,0
100880900091838464,1,2018-07-12,0
100880924490113024,1,2018-07-12,0
100880993461252096,0,2018-07-12,0
100881162550419456,0,2018-07-12,0
100881426695106560,0,2018-07-12,0
100881543657463808,0,2018-07-12,0
100881704643231744,0,2018-07-12,0
100881738554187776,0,2018-07-12,0
100881778425233408,0,2018-07-12,0
100881979839905792,0,2018-07-12,0
100882400536997888,0,2018-07-12,0
100882451233538048,0,2018-07-12,0
100882614903681024,0,2018-07-12,0
100882849801478144,0,2018-07-12,0
100882903153016832,0,2018-07-12,0
100882949185503232,1,2018-07-12,0
100883059877392384,0,2018-07-12,0
100883070300237824,0,2018-07-12,0
100883181021470720,0,2018-07-12,0
100883359073873920,5,2018-07-12,2
100883532248293376,14,2018-07-12,1
100883535595339776,0,2018-07-12,0
100884141382873088,14,2018-07-12,1
100884254385799168,0,2018-07-12,0
100884293841629184,0,2018-07-12,0
100884456798728192,0,2018-07-12,0
100884464843390976,0,2018-07-12,0
100884633706082304,0,2018-07-12,0
100884753239547904,0,2018-07-12,0
100884825981366272,0,2018-07-12,0
100884843765202944,0,2018-07-12,0
100884926615289856,0,2018-07-12,0
100885117590339584,0,2018-07-12,0
100885158837133312,0,2018-07-12,0
100885165011140608,0,2018-07-12,0
100885283424731136,0,2018-07-12,0
100885477029609472,0,2018-07-12,0
100885686463799296,0,2018-07-12,0
100886023035723776,0,2018-07-12,0
100886079293927424,0,2018-07-12,0
100886128086261760,1,2018-07-12,0
100886220583247872,0,2018-07-12,0
100886225834508288,14,2018-07-12,1
100886480537821184,0,2018-07-12,0
100886509554016256,0,2018-07-12,0
100886536812802048,6,2018-07-12,2
100886604374638592,0,2018-07-12,0
100886695848214528,0,2018-07-12,0
100886882087903232,0,2018-07-12,0
100886941831569408,1,2018-07-12,0
100886946478858240,0,2018-07-12,0
100886951843364864,14,2018-07-12,1
100886951973400576,0,2018-07-12,0
100887032084606976,0,2018-07-12,0
100887078402306048,0,2018-07-12,0
100887148883378176,0,2018-07-12,0
100887201995849728,1,2018-07-12,0
100887252608516096,0,2018-07-12,0
100887302885646336,0,2018-07-12,0
100887338486890496,0,2018-07-12,0
100887361182281728,1,2018-07-12,0
100887454492950528,0,2018-07-12,0
100887612135866368,0,2018-07-12,0
100887671086817280,0,2018-07-12,0
100887845498564608,0,2018-07-12,0
100887848866586624,1,2018-07-12,0
100888080186646528,0,2018-07-12,0
100888089787412480,0,2018-07-12,0
100888117851500544,0,2018-07-12,0
100888205587951616,2,2018-07-12,0
100888321099071488,0,2018-07-12,0
100888376723931136,0,2018-07-12,0
100888464468770816,1,2018-07-12,0
100888718115110912,0,2018-07-12,0
100888757977788416,0,2018-07-12,0
100888984575057920,0,2018-07-12,0
100889216754954240,0,2018-07-12,0
100889248606494720,0,2018-07-12,0
100889249093038080,1,2018-07-12,0
100889316138983424,0,2018-07-12,0
100889348451901440,1,2018-07-12,0
100889359768137728,0,2018-07-12,0
100889478831845376,0,2018-07-12,0
100889515070627840,0,2018-07-12,0
100889812622946304,0,2018-07-12,0
100889827290427392,0,2018-07-12,0
100889900648792064,0,2018-07-12,0
100889923184795648,14,2018-07-12,1
100890024552726528,0,2018-07-12,0
100890255889563648,0,2018-07-12,0
100890385007026176,0,2018-07-12,0
100890407513661440,1,2018-07-12,0
100890492075024384,0,2018-07-12,0
100890595573661696,0,2018-07-12,0
100890780303405056,0,2018-07-12,0
100890859311509504,14,2018-07-12,1
100890862532730880,1,2018-07-12,0
100890940731338752,0,2018-07-12,0
100891122827046912,2,2018-07-12,0
100891226380218368,1,2018-07-12,0
100891299528880128,0,2018-07-12,0
100891308429193216,14,2018-07-12,1
100891427790692352,0,2018-07-12,0
100891607432724480,0,2018-07-12,0
100891608959463424,0,2018-07-12,0
100891846537424896,0,2018-07-12,0
100892055178870784,0,2018-07-12,0
100892123130789888,0,2018-07-12,0
100892151178108928,0,2018-07-12,0
100892455655223296,0,2018-07-12,0
100892564405133312,0,2018-07-12,0
100892586551050240,0,2018-07-12,0
100892652640710656,0,2018-07-12,0
100892718910701568,1,2018-07-12,0
100892733603356672,1,2018-07-12,0
100892772325163008,0,2018-07-12,0
100892787378520064,0,2018-07-12,0
100892940357378048,0,2018-07-12,0
100893034125230080,0,2018-07-12,0
100893064152264704,0,2018-07-12,0
100893066064863232,0,2018-07-12,0
100893107462647808,0,2018-07-12,0
100893151637045248,0,2018-07-12,0
100893180741332992,0,2018-07-12,0
100893240149454848,14,2018-07-12,1
100893314673844224,0,2018-07-12,0
100893332503830528,0,2018-07-12,0
100893385293332480,1,2018-07-12,0
100893413940428800,0,2018-07-12,0
100893463647137792,0,2018-07-12,0
100893548451766272,0,2018-07-12,0
100893564952162304,0,2018-07-12,0
100893782284214272,14,2018-07-12,1
100893986441965568,14,2018-07-12,1
100894039210500096,0,2018-07-12,0
100894253124190208,0,2018-07-12,0
100894358455746560,0,2018-07-12,0
100894444380266496,2,2018-07-12,0
100894445600813056,0,2018-07-12,0
100894625318346752,0,2018-07-12,0
100894629076447232,0,2018-07-12,0
100894703101706240,0,2018-07-12,0
100894817987887104,1,2018-07-12,0
100894888863244288,1,2018-07-12,0
100894891069452288,1,2018-07-12,0
100894954785120256,0,2018-07-12,0
100894990424125440,14,2018-07-12,1
100895047655391232,0,2018-07-12,0
100895196733546496,0,2018-07-12,0
100895213615611904,0,2018-07-12,0
100895216438378496,14,2018-07-12,1
